742.9409,728.7051,780.4692,642.9009,718.4725,653.9164,733.5077,634.6290,635.6254,638.6539,726.4560,657.5630,778.2709,733.9627,1102.8516,8385.7994,3305700.2484,222400646752.6540,209625.2068,1156820699.6884,2230272213006646210206687373050249216.0000,2213442921318423995850006169138403213312.0000,1661129907147460678023995473530585262413016958238720.0000,61092518845380871467810444740220732471400277678008850701933832922719991103488.0000,3946323067532660922420378110278573062546567420337187856665552141035841257472.0000,84385784741075866619904775880320330436089548229504373230991663026403334784453908229131337728.0000,0.0464,152925523225761951806920809135505389125632.0000,0.0000,473291091545878176278207279499212818125041798787978458300416.0000,177693425841802827366305494291896042750471923586095102235303760174562913812480.0000,3382868236975967767928405915591873483766843346483133240157073243464965350835383330973659620922648736531675611136.0000,191791244146750933929175964703859603262404223303680.0000,1.0814,11358922865872958673420537561088.0000,11291096688808147198868119244221228620241851992224082622068965017261178880.0000,32355421518006960128.0000,1155899832714513518827061581626954089765011456.0000,0.0000,21199747847367213834993927562853587783241245022734928533634133524480.0000,0.0000,3047374395863140621797088233596231829151312185546327982080.0000,0.0000,1688903914871.7434,762166536168721609958342262784.0000,13.0815,19539899870.4139,136872.9812,78937337411420486107136.0000,60112901088060096.0000,269.4919,1359904978946160852992.0000,686139111.5441,68450.7986,148743662126.5382,15682685.8709
685.2910,689.5249,687.8022,719.3331,701.8063,713.2533,699.3179,718.6171,718.6675,731.6521,707.2705,742.5502,746.2079,765.8188,1174.1550,2997.0202,1482762011.8940,7190641900.1909,164184.8925,28821649367.7010,606114174119729730812701157883904.0000,6357788947320580701836079991551847399686144.0000,627403265732249578574064811198746928487661051923614252764086709256192.0000,274136021725613186260084580933558351950354267714905869662669504512.0000,20545202648877713921338441641140371035813768664470178811442199680524093229105152.0000,238920604000309849022291300626056840622561079095362444459773019351861428224.0000,8745045420175213461504.0000,467578845381404904683443786350592.0000,158810063900228791669755842543609756601845797283797401600.0000,2371542601604934426680313440241351107864915291577799662246060621824.0000,561514574644359459059139846560323189480672163294763484573584969535160582144.0000,631120771997314593634017783455493826877307271158125939278144537100288.0000,15170786907402104355116937608528336687507493348305222350645474740788402650611712.0000,789343198104864118208449093541180735488.0000,225959772654382241856667168162805690455941182852584964096.0000,217366040.1013,31919407359896941798309277960996869624789570937709133824.0000,3608459966108954225677865421907486299914240.0000,3141426185949895888732160.0000,70624241863807096324096.0000,2299029008623090175836160.0000,1860037236625980522496.0000,573789728098379694080.0000,5602360047748383.0000,32422108889144396.0000,50496544208.6926,3585061330.5849,1224899895.5915,47890259273.5871,19275266198567695417344.0000,7475597587253508.0000,6100867235525.2168,9931933216.4870,2611831371.9103,6950758.8693,157043498.0755
679.3808,685.2838,672.2802,726.1858,695.5374,719.3330,689.8516,728.0335,728.2250,734.6941,696.0945,735.0558,708.1259,738.1211,854.0242,962.9588,3732396.3479,2164964.7116,20475.3051,55313861923.7932,9279201011692053987328.0000,1554171318871317559316599275520.0000,1289130102457471452011261238896550891399151616.0000,198095748896164559567848875851954257920.0000,64874112690622698851784961267273981276352151552.0000,13501323350062192390974520888537844285440.0000,2118164033645256192.0000,133693866145001816064.0000,20987555908731226042228217900404083106837954560.0000,30449961253938259287694765525575305003008.0000,2641541416663577924974400280902879387293057024.0000,191896968647797452271050031104.0000,28691104743305558023105152564813639015301954596568563712.0000,163964485841169340836148104134656.0000,4303605779844367247463379878316867584.0000,0.0000,6969594763437013242254864242471248880205824.0000,40851207089549037535232.0000,30758153230703229140992.0000,49967.6417,1131894952211390400561152.0000,423983.4728,4438011225180226048.0000,62920595206.3815,35045901.0109,848647689.5963,2074072.4935,4995625.2240,36717.4938,217471432943088.6250,14197161641277.0879,4054130.2320,4698382.0936,21964784.2597,10920.2139,457622.3998
695.1742,696.1626,697.6853,703.9155,701.3533,702.1293,699.9559,702.9485,703.8520,707.8863,702.3734,711.8673,721.0792,749.7585,868.7467,1431.1106,1462737.6740,845870.9749,84760.6926,3811643395016.1030,2664326617112899729368285184.0000,870967794704444618833782661441388544.0000,98259089428365030681412384042389510029312.0000,214650518252265843277533864756770003954434048.0000,1222602568161057654529994379380807809143802953728.0000,46230912912262937496475850966682441087665045504.0000,563436492748.8341,5182436036114663241450258432.0000,2599314688035327343522559970770944.0000,9923047089216689663672864406976920253628416.0000,7139550444007034242040296151315511896054318497792.0000,902443985022584641117376244548387729309696.0000,10047643075996882350373860250074774974628396816744417591296.0000,10249018779589356290048.0000,40328663670904221190596853760.0000,27343894844396.7930,55154097027982171759343589504982204809216.0000,699761635485915965030400.0000,3388667125034928.0000,232801497357812800.0000,7250680907619.6924,6416691974575455.0000,6884422955949.6855,63069071769.0618,592779051295.9077,1862561.8704,3046072.8574,350419.5999,26412769.5325,26992900695872.8359,329146302060.1569,1374128409.2382,1572410.7024,3435195.0009,195555.1729,262315.9616
708.7902,705.4787,719.5760,684.8358,704.8282,687.2721,708.4096,682.0516,682.5630,685.2422,707.7482,692.7171,728.1432,729.2219,871.8463,1880.7909,532476.8971,5745356.1072,79200.8769,15682022102.0172,130004349574098956501123072.0000,657551988559979597111259085930496.0000,449827881204176310850624881555666894848.0000,7823546235971626234495392429123712071986214600704.0000,255387235305861751571960011404798596337698659631104.0000,16124586302307683667257601494781603283285905649749196800.0000,1725600.6596,3121015612117626469184448757760.0000,79734038396199387136.0000,3583605663570512153420235150069964268896256.0000,25822458721570941424102858689395163643439601359519744.0000,2905328795342072956665725751518468026315554102307499016192.0000,27434616743177623933773137007003750624294294837242590396416.0000,64479763070695.3984,13473483339182903209754624.0000,5401328131104704440960024576.0000,51581696114955326747458486960595664896.0000,514260292570905064826208256.0000,1592502855.8591,190581220065262125584675241984.0000,1706.9635,64500528817744935565393920.0000,155554.7139,54067208673.0805,4746790206279740.0000,20791.7765,9371290.7089,83249.3317,67873392329.1659,5257568793362.7715,539688262.1578,488795055436.8799,2254377.9464,824621.1339,3721800.9538,309006.1786
706.7336,704.0519,715.1918,687.0452,703.0149,689.1043,706.2358,684.9358,685.1010,687.2654,705.6599,693.2885,720.3741,714.3657,828.4142,1567.3836,168825.1320,5236213.8741,18251.9630,32233688.4698,7943331769857744044032.0000,87063551028468482981232640.0000,1215491766471282440742648708933353472.0000,2853371657791803943474707340662739826638848.0000,619667478686174461618978001883394542384709632.0000,3812433068779715425823540271281505129690166198272.0000,2101808.7562,2975317345683488819380224.0000,46762398770712872.0000,39253384629435354158845146623083806720.0000,20034503582318416695708938986193553132680642560.0000,353453832769088678519324675489731097007719995932672.0000,226055844621439417704718785645940261781504.0000,10075300951140.0508,2893304907758390692806656.0000,1004233969741994777378816.0000,5381350265120325030117376.0000,3516661303790655804276736.0000,559908.1331,49370216033722516339949568.0000,711.1069,73223770799717486690304.0000,85526.6498,2100190190.5288,88227997862575.0625,19425.2267,4846648.0995,61234.9022,10448542864.2820,651883162088.3500,2973991.8085,40903972374.1866,1083767.4355,144887.7694,1159827.9207,163218.9357
692.9606,694.6702,694.9719,706.6997,700.3148,704.1457,699.4271,706.1406,706.2452,712.2861,703.0073,717.6901,722.9353,731.3539,912.5037,1638.0479,6387079.7752,76322607.4972,24639.0083,262695368.4667,3152841920206739276300288.0000,2633414006105213537203790020608.0000,6054336172119513485118561558131294231167389138944.0000,4791562933009072520119053775497449114211289399296.0000,210160159034479847013491995799380757400013171493523423232.0000,3014400393601091670347696506421175783360780858501890048.0000,489480090024844.8750,97966361244642194751488.0000,59029324311506388782902859953864704.0000,20384752319331808041664272720822474460060712960.0000,1580769520518963762181865655345874030180871451673886720.0000,9011189742800696728196928502305881312640577935769600.0000,51591836490290693307771610356196434092459643551875072.0000,41621252524080273477861376.0000,579395468287286388117195132949028143104.0000,78206360726.2829,2427555606766990122867023551743918080.0000,1421069808350551884169081782272.0000,1391182540263888.7500,53798062763158568960.0000,399959398941261.7500,1582924276444188160.0000,12006816315430.4492,176085209339.2557,13311187276047.7988,30473377.7097,32216910.9326,5101149.3014,1499447631.7169,5896615603937512.0000,39919968768.6154,19287860611.3558,36713670.8718,7376741.3123,634250.8365,2008156.5626
685.7239,689.6106,680.3741,716.3059,696.1100,711.9684,692.0554,717.6033,717.8917,721.2303,695.7419,720.3096,702.4573,722.6578,775.6696,797.9545,162138.5049,489823.8930,5003.6200,514898794.2687,35859870432909448.0000,2543851124984838094848.0000,1089315366008888691859430444105728.0000,10435302615715237616458661888.0000,10947229833924038085704193153171456.0000,27329268227798517833453797376.0000,72193085665930.9219,1434971553834.4377,28717872511828487720637825024.0000,3349657435608437020103278592.0000,532563698028124555436639893061632.0000,287067308613787344437248.0000,100407344263948282473040762890092544.0000,27042853603021500186624.0000,89533114470672971625303900160.0000,0.0000,651601876634934769862311936.0000,145071272735574016.0000,633718046543086.5000,250403.8026,20803735311227032.0000,286644.5951,3538423953443.7158,35688060.4182,1212711.1431,5645926.3673,146491.4776,334448.0109,34999.5284,13572095754.2150,647404144.6392,245689.6857,451656.3408,311670.0131,4003.4451,49150.6212
708.9794,705.5258,716.4815,683.2955,701.9353,686.4540,705.5529,681.4602,681.5702,681.1387,703.3478,684.7341,709.2312,698.3224,734.1266,1072.6884,4691.8285,80216.1453,2555.4257,14802.1964,4428138998942.5811,110185250981444.0625,3639091145585716224.0000,16792817786896982736896000.0000,8969082958517595359150080.0000,250406938025160745417594372096.0000,115.4481,282687463078538.6875,335.8538,1123011353801534210048.0000,171214417912344072752726016.0000,5091702955949490122620477850517504.0000,45512423008979369984.0000,3472.9537,938955518808.7039,1279842095464438038528.0000,6448179252.7524,1237773151608339.7500,2.1441,149121614265179439104.0000,0.0054,366542127188956224.0000,4.2873,403654.0021,13797085485.3569,234.0345,55072.7404,1995.6874,83975124.9213,7752946.5315,1101.3464,50889739.4574,19047.3300,2283.3842,72333.2397,6915.8303
698.2878,698.2125,699.0718,697.8047,698.5660,697.7769,698.7299,697.5972,697.6285,698.2276,698.9469,699.0760,701.5437,701.9232,722.5321,807.8934,5879.5484,16687.5680,1584.1279,47410.7724,30847790170.8850,5126276683957.9844,451895575749617920.0000,4465068607787679744.0000,538442738853993512960.0000,459756235628076072960.0000,315099.1470,15556133536.7205,106264850402.6631,337500375044708352.0000,540507653976172920832.0000,225023132423900069888.0000,61092093542566379520.0000,1005565146.9082,37904827571095.6406,21638848.8531,20115374570819.7578,315533832547.9251,400139.5181,6959660197.1842,102932.1342,963655715.6013,90668.1869,195340.0471,2772316.3450,5708.3144,13173.3863,4837.2178,103782.5146,3478589.3325,54157.1584,203332.3618,11325.7473,5968.6209,5069.9723,4621.2282
